Port Name,Year,Month,Trucks,Loaded Truck Containers,Empty Truck Containers,Trains,Loaded Rail Containers,Empty Rail Containers,Train Passengers,Buses,Bus Passengers,Personal Vehicles,Personal Vehicle Passengers,Pedestrians,City,State
AZ: Lukeville                                               ,2004, 06 - JUN,40,9,27,0,0,0,0,0,0,31938,92620,8366,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 07 - JUL,36,14,33,0,0,0,0,0,0,32010,92829,8974,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 08 - AUG,39,9,25,0,0,0,0,0,0,26016,75446,8597,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 09 - SEP,61,14,47,0,0,0,0,0,0,25595,74226,7390,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 10 - OCT,99,21,52,0,0,0,0,8,312,36869,106920,8172,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 11 - NOV,113,20,74,0,0,0,0,14,546,34549,100192,8618,Lukeville                                               ,AZ
AZ: Lukeville                                               ,2004, 12 - DEC,68,17,61,0,0,0,0,5,195,27488,79715,9821,Lukeville                                               ,AZ
AZ: Naco                                                    ,2004, 01 - JAN,729,145,594,0,0,0,0,34,850,28455,196340,7750,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 02 - FEB,348,181,167,0,0,0,0,37,925,26554,172601,6739,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 03 - MAR,443,215,222,0,0,0,0,34,850,28858,181805,8520,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 04 - APR,439,207,232,0,0,0,0,37,925,28821,184454,7932,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 05 - MAY,489,198,237,0,0,0,0,31,775,29951,194682,7300,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 06 - JUN,449,247,202,0,0,0,0,38,950,27605,179433,6696,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 07 - JUL,444,203,176,0,0,0,0,56,1400,28054,190767,6617,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 08 - AUG,448,212,236,0,0,0,0,52,1300,29552,192088,7476,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 09 - SEP,384,175,209,0,0,0,0,16,400,26435,171828,7269,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 10 - OCT,348,175,158,0,0,0,0,53,1325,28338,201200,8824,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 11 - NOV,321,166,155,0,0,0,0,53,1325,27035,183838,8344,Naco                                                    ,AZ
AZ: Naco                                                    ,2004, 12 - DEC,289,135,135,0,0,0,0,55,1375,30674,73618,8227,Naco                                                    ,AZ
AZ: Nogales                                                 ,2004, 01 - JAN,25427,21530,3997,40,1952,2441,160,462,10963,312372,843405,472933,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 02 - FEB,24455,20942,3513,38,2160,1759,152,512,9632,287077,775108,485590,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 03 - MAR,29002,25210,3792,44,2229,2390,176,547,11235,304229,821399,520308,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 04 - APR,25695,21984,3711,39,2090,1182,156,594,14204,291661,777485,508663,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 05 - MAY,24611,20645,3966,42,2258,1030,168,543,11885,319145,861691,515245,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 06 - JUN,18673,15683,3938,31,2282,898,124,599,13630,306205,826753,464540,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 07 - JUL,13575,9591,3983,30,1948,923,0,604,17766,302009,1895352,507756,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 08 - AUG,12859,8924,3935,39,2735,1381,156,576,12422,281712,760623,483559,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 09 - SEP,12348,8670,4057,34,2700,1326,136,410,6671,285945,262705,457988,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 10 - OCT,16203,11552,4651,33,2271,1462,132,587,11163,291410,539357,501811,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 11 - NOV,21315,16457,4858,32,2411,2247,128,632,12454,283854,766406,551197,Nogales                                                 ,AZ
AZ: Nogales                                                 ,2004, 12 - DEC,23390,19020,4370,42,2403,2421,168,776,18048,305611,825150,661817,Nogales                                                 ,AZ
AZ: San Luis                                                ,2004, 01 - JAN,3756,2508,1258,0,0,0,0,3,3,293111,556911,244719,San Luis                                                ,AZ
AZ: San Luis                                                ,2004, 02 - FEB,3925,2670,1255,0,0,0,0,7,5,286234,543845,241185,San Luis                                                ,AZ
AZ: San Luis                                                ,2004, 03 - MAR,4344,2813,1410,0,0,0,0,2,35,315995,600391,238609,San Luis                                                ,AZ
AZ: San Luis                                                ,2004, 04 - APR,3117,1638,1272,0,0,0,0,0,0,290686,581372,191791,San Luis                                                ,AZ
AZ: San Luis                                                ,2004, 05 - MAY,3111,1669,1353,0,0,0,0,8,216,310373,620746,189723,San Luis                                                ,AZ
AZ: San Luis                                                ,2004, 06 - JUN,2839,1407,1334,0,0,0,0,7,109,305690,611380,153566,San Luis                                                ,AZ
